# List of colors that are not used in provinces.png, remove when used.

157;141;62
98;240;107
35;249;69
185;67;225
0;239;143
178;21;251
145;189;15
120;142;213
41;195;18
18;34;208
175;29;152
255;121;238
216;187;240
203;90;97
252;234;87
45;206;77
128;201;51
148;223;82
213;175;48
188;51;44
88;4;107
58;162;138
4;188;71
242;16;46
8;179;206
170;144;139
74;237;245
97;106;5
174;226;183
118;158;50
250;203;190
222;153;123
169;127;237
71;27;58
114;85;226
193;165;241
74;176;202
44;29;55
102;121;31
16;121;235
210;28;208
111;88;223
137;224;13
78;226;1
94;138;185
108;7;168
65;129;249
55;5;225
10;140;58
148;122;94
97;187;67
145;146;73
30;197;250
149;14;89
94;94;132
147;224;109
83;247;113
140;97;152
138;199;147
128;33;15
111;123;69
95;47;252
182;176;196
132;31;127
116;102;89
202;104;224
155;167;92
121;66;39
4;202;242
13;219;227
187;91;151
203;107;211
193;73;50
84;75;199
185;243;17
198;10;139
13;53;229
221;92;18
87;11;140
10;19;68
231;106;188
77;216;47
73;15;114
55;19;239
122;173;144
34;9;194
47;202;114
138;217;226
18;65;85
220;93;244
81;165;2
23;72;229
28;250;241
166;254;56
131;207;110
241;132;21
11;121;185
95;77;247
171;97;114
249;249;223
203;204;36
82;217;121
8;0;14
218;2;146
72;143;178
59;113;48
74;78;125
92;87;210
199;15;204
48;125;224
254;22;246
209;73;250
47;144;109
149;229;11
14;10;223
155;247;6
187;233;175
109;180;136
31;160;66
226;109;35
27;237;14
31;84;132
102;222;46
0;205;48
107;50;73
51;214;175
70;118;203
209;76;234
114;164;0
150;28;158
203;145;230
21;140;152
140;91;30
197;134;185
255;223;137
49;212;227
253;197;250
247;136;234
14;168;10
21;124;250
40;219;86
186;186;199
217;139;79
241;22;114
24;199;82
114;9;193
157;30;40
158;91;94
234;175;188
109;157;189
181;19;124
54;85;14
114;184;76
216;48;209
101;248;57
98;222;30
223;141;169
43;218;218
202;247;31
98;106;25
154;86;227
189;194;127
249;218;219
46;86;182
138;26;248
100;245;79
48;127;81
125;34;57
52;14;33
158;26;206
219;197;246
4;77;6
217;214;14
101;183;149
184;38;94
18;197;124
82;180;156
176;209;28
118;234;237
4;191;169
66;61;50
83;135;221
138;47;178
168;177;184
51;68;125
180;121;165
208;155;141
174;120;33
116;114;167
178;197;166
212;1;106
247;24;22
157;35;153
5;66;2
54;70;198
186;61;92
103;154;51
168;55;60
60;20;57
249;255;217
123;211;187
98;237;78
210;158;254
90;113;230
102;140;77
155;195;72
9;0;246
82;100;171
170;93;162
73;102;190
233;45;32
206;0;131
246;220;179
206;147;55
109;100;124
56;108;88
251;26;7
185;18;188
42;78;172
199;72;53
88;91;16
254;250;227
135;139;50
52;213;102
84;77;165
101;66;217
247;175;87
203;125;174
62;117;194
211;199;51
209;237;150
84;214;120
78;134;92
127;96;28
252;201;128
23;82;30
4;230;165
207;181;39
10;155;60
43;132;145
188;79;192
40;14;79
126;20;84
143;27;68
54;134;43
107;43;64
247;121;210
9;232;186
64;171;165
77;53;84
85;233;230
167;139;216
192;47;19
118;56;126
66;250;0
188;52;171
96;46;30
78;96;207
195;182;137
54;45;183
73;80;214
179;183;30
133;87;244
187;2;165
141;201;99
85;105;58
96;20;184
227;223;168
160;196;164
172;181;174
7;113;124
243;137;244
252;100;228
223;36;138
38;39;103
52;232;195
171;136;61
44;23;0
173;219;70
60;39;255
73;113;103
129;192;115
128;127;212
7;215;138
29;66;112
4;169;4
39;231;103
146;241;175
227;44;105
178;96;173
100;236;210
233;0;28
168;83;31
114;128;28
239;138;243
117;22;67
174;134;115
59;140;83
119;44;83
214;253;27
123;85;75
6;156;158
251;230;130
46;174;35
70;108;38
52;145;206
175;216;2
130;111;168
17;73;100
213;227;154
32;72;152
61;211;142
88;236;247
37;137;44
230;71;136
39;134;66
147;141;27
230;250;165
233;254;239
32;162;65
162;28;99
151;42;69
156;111;211
243;147;154
252;226;232
151;128;56
178;111;130
251;118;185
6;194;250
13;154;32
190;115;48
198;18;151
120;182;4
107;15;185
78;249;115
196;164;35
88;91;38
136;11;166
101;109;163
200;16;71
56;167;224
111;64;155
248;101;215
184;85;156
224;23;103
53;85;191
148;75;160
1;41;109
22;47;226
102;66;216
61;101;159
59;254;82
113;93;7
87;251;5
62;65;175
158;161;34
226;223;179
242;23;27
52;27;153
167;56;32
17;46;183
202;159;169
225;92;76
190;29;113
52;42;95
134;28;189
126;37;213
248;29;61
19;192;125
146;157;137
15;159;78
196;249;133
198;30;143
51;201;225
0;110;223
44;124;109
107;63;131
83;211;124
96;102;173
243;86;214
33;83;69
164;245;183
91;251;63
65;164;233
122;39;189
37;99;149
161;25;95
145;22;231
255;171;226
105;89;89
7;63;51
207;16;156
215;201;242
49;103;125
103;192;188
48;113;230
245;154;34
208;232;126
245;39;243
119;170;60
173;158;185
36;3;96
181;139;46
178;122;168
49;96;157
33;207;106
137;45;39
168;110;110
173;164;42
238;189;18
99;180;249
46;55;162
253;177;218
171;142;112
163;125;236
39;105;40
182;255;88
72;178;219
101;151;41
119;255;65
230;176;107
20;226;5
244;136;78
100;192;42
193;4;77
67;205;103
29;91;164
197;0;38
204;97;54
180;150;174
176;70;2
212;91;225
142;56;217
55;133;237
185;188;252
109;88;242
196;226;174
153;6;241
51;96;53
197;81;227
13;52;41
115;113;153
132;69;104
209;57;186
26;153;46
173;187;61
92;49;33
220;199;131
33;114;125
55;255;70
229;64;126
131;92;2
160;229;4
44;112;137
160;100;132
75;26;218
97;133;251
176;237;194
174;104;198
15;7;77
42;241;2
146;148;227
11;125;227
137;202;17
77;241;228
237;149;90
129;38;226
187;42;1
75;42;154
130;68;20
56;207;51
168;44;0
122;130;38
225;67;140
241;65;76
110;167;11
244;42;253
96;97;115
96;188;226
113;193;79
116;229;183
203;135;24
145;208;205
251;164;99
239;155;10
230;182;124
79;233;234
34;39;164
205;99;17
119;68;168
120;163;110
81;161;252
74;177;10
145;154;117
142;169;94
41;220;188
212;95;202
42;26;145
34;239;77
221;0;6
229;49;175
143;118;98
221;163;211
122;110;222
58;87;161
94;173;124
213;9;64
204;127;140
128;40;154
247;181;4
227;245;213
65;98;89
93;110;235
169;84;117
222;38;48
42;78;219
139;110;97
71;92;174
204;37;167
67;162;196
83;190;196
174;15;226
6;142;62
120;76;64
110;184;211
